	UMAP1_sc	UMAP2_sc	Clusters_sc	Cell_type_img	UMAP1_CP_sc	UMAP2_CP_sc	Clusters_CP_sc	UMAP1_bimodal_sc	UMAP2_bimodal_sc	Clusters_bimodal_sc
53_77	-0.9983488	3.4559293	1	Human	7.904622	5.4439597	0	3.68637	-1.2282686	2
53_78	1.6752565	7.842995	1	Human	11.544278	5.8010325	0	6.4411893	1.2331009	0
53_82	3.325631	3.349084	0	Undetermined_cells	7.84528	10.964205	0	3.3803906	1.3323106	5
53_86	-3.2846525	5.86357	1	Human	11.035736	7.0273395	0	2.2031126	3.4055808	5
53_88	-2.1244733	5.0410867	1	Human						
53_89	3.8551786	4.904696	1	Human	13.489367	7.1381707	0	-0.39759853	0.97145456	4
53_94	0.29282054	8.963609	1	Human	8.999813	8.396181	0	2.785235	1.4662001	5
53_105	10.403163	3.606646	2	Mouse	15.076763	5.6098404	0	-0.51552856	3.4451818	4
53_106	9.590937	1.4299845	2	Mouse	12.474501	8.343646	0	-0.84779453	4.4122972	1
53_108	2.9240189	6.121429	1	Human	11.547825	6.8998666	0	2.539001	-1.6371161	2
53_111	3.5026073	8.903111	1	Human	11.767546	5.0057406	0	3.995799	0.87234175	0
53_112	1.9672536	0.4576896	0	Human	9.948002	7.933017	0	0.9589829	-1.5395495	2
54_6	11.663596	4.5574408	2	Mouse	10.828947	1.4099076	0	-1.1815195	5.9112415	1
54_7	9.885935	4.6176896	2	Mouse	9.279974	10.047061	0	3.3453612	7.245633	7
54_17	-4.0651712	4.6800227	1	Human	7.334442	7.4377084	0	0.03082733	-2.801702	2
54_28	-2.525132	2.8443816	1	Human	8.048104	10.809997	0	2.1541739	1.0854557	5
54_34	5.5754824	3.0465426	0	Human	10.400139	9.283441	0	2.8412347	-1.8735733	2
54_40	12.385684	8.197246	2	Mouse	7.2719336	7.0879617	0	6.3306947	6.3097644	3
54_41	2.369253	3.6395442	0	Human						
54_42	-0.25456905	7.182641	1	Human	5.781389	10.777226	0	3.3098042	-0.92435944	2
54_43	-0.15248856	0.4364029	0	Human	10.482568	8.12532	0	3.1963053	5.306859	7
54_44	-3.1710498	5.9334245	1	Human	8.372611	9.374392	0	5.416544	3.967544	6
54_59	6.307262	3.1193452	0	Mouse	10.178776	1.959856	3	1.2954814	7.9356084	7
54_80	-2.8319564	1.4980342	1	Human	9.280007	5.812605	0	1.9273623	0.44560325	5
54_81	-2.2805798	0.50394624	1	Undetermined_cells	7.873859	-0.97911555	3	-0.090114065	-3.0057113	2
54_83	8.851852	3.5437825	2	Undetermined_cells	8.462868	9.563546	0	1.8772217	7.4382763	7
54_86	8.854965	4.678497	2	Mouse	10.521903	3.66578	0	-1.9877852	7.262727	1
54_101	4.175064	5.271963	1	Undetermined_cells	11.982169	10.26295	0	-0.7757697	2.1580977	4
54_105	9.963358	6.3797436	2	Mouse	0.171493	4.031873	1	-3.2108617	6.2187366	1
54_108	1.8024563	8.292674	1	Human	13.065196	2.6699672	0	6.0522676	-0.36966425	0
54_109	2.3231785	7.423681	1	Human	7.9538608	11.26253	0	3.293231	1.7432781	5
54_112	13.429162	5.430069	2	Undetermined_cells	11.127888	1.1719648	0	4.744683	7.969757	3
55_7	11.235951	3.7394097	2	Mouse	0.4874581	4.9290695	1	-0.12544961	3.7647386	4
55_8	12.794642	3.8455355	2	Mouse	11.002151	0.96347195	0	-0.31812388	4.509784	1
55_11	0.60770357	3.6650352	1	Human	10.437916	6.3138185	0	1.1886674	0.98082286	5
55_18	-4.053933	3.0624378	1	Human	0.61269915	4.445161	1	1.7580442	-0.25900704	2
55_21	2.0356276	5.8580003	1	Human	7.9170127	5.9997296	0	0.36684698	-2.945161	2
55_27	11.346347	5.3042345	2	Mouse	10.988813	5.547426	0	-0.11539934	6.531339	1
55_30	13.716611	5.542891	2	Mouse	11.362689	9.986679	0	-3.5719066	5.6734443	1
55_35	9.516802	5.110442	2	Mouse	7.549497	11.604844	0	-0.6670394	6.156264	1
55_37	12.981421	3.5560386	2	Mouse	8.0103445	8.627395	0	-1.96675	0.48594755	4
55_57	-1.9660887	8.119838	1	Human	8.511595	-1.422453	3	4.439097	-1.5672785	0
55_58	8.59609	0.80401266	2	Mouse	12.890057	9.847386	0	21.148169	-1.0223888	8
55_66	11.986108	8.181222	2	Mouse	9.174063	9.342167	0	-2.3719327	7.060844	1
55_67	13.511446	6.158219	2	Mouse	15.127848	5.646667	0	-0.7384133	7.5355363	1
55_71	10.557783	3.395792	2	Mouse	11.604915	8.975373	0	-1.8248665	6.41024	1
55_74	0.3630186	8.856904	1	Human	7.7191906	12.374942	0	-0.34782854	2.2398286	4
55_80	9.968122	6.994878	2	Mouse	6.4962177	5.8689365	0	-2.6510782	6.850767	1
55_86	4.2972603	9.030246	1	Human	8.901293	6.818898	0	5.9283977	4.0696754	6
55_98	1.5481713	6.9366612	1	Undetermined_cells	8.602681	-1.5376707	3	21.746958	-0.3663797	8
55_105	12.08951	7.9091067	2	Undetermined_cells	7.649925	6.087243	0	21.20099	-1.4337633	8
55_107	2.5046115	5.5284524	1	Human	15.471739	7.412707	0	3.7976553	6.9090953	7
55_109	12.823963	7.863539	2	Mouse	8.554304	9.408923	0	-1.3905481	7.1262527	1
55_111	5.1445904	7.659933	1	Human	10.720478	7.311939	0	2.0122201	0.008188906	5
56_10	10.319774	0.6841095	2	Mouse	7.1425843	6.1571074	0	-2.9142265	4.2802434	1
56_16	4.6067057	2.6755679	0	Human	7.2475424	6.0015383	0	4.966013	-1.1592084	0
56_22	13.006333	7.5161414	2	Mouse	7.9822598	6.923196	0	2.8628266	7.4611254	7
56_35	12.547259	3.9298508	2	Mouse	8.299445	3.332298	0	-2.73554	4.773923	1
56_37	-0.8452173	6.045968	1	Human	10.499563	7.2340736	0	-2.5819259	1.8929427	4
56_38	-3.526977	1.5353894	1	Human	8.553433	11.407729	0	6.122009	1.9950689	6
56_45	9.485759	6.3812337	2	Mouse	7.5136366	4.5185084	0	0.27707517	4.171235	1
56_50	-2.8424454	4.597875	1	Human	6.0699043	10.465744	0	4.924335	3.370061	6
56_51	-4.226148	3.7275522	1	Human	11.728553	2.1362445	0	3.9987981	-0.6332276	0
56_54	12.984534	3.6890566	2	Mouse	13.49614	10.171878	0	-2.2561421	0.21793348	4
56_55	2.6084716	2.0383832	0	Human	12.790576	10.485365	0	4.0322456	-1.3668271	2
56_58	4.332022	6.6968417	1	Human	8.119868	8.808901	0	5.5756974	1.2369725	0
56_59	9.541245	6.135465	2	Undetermined_cells						
56_63	13.389987	3.8834493	2	Mouse	11.632481	5.3816996	0	1.0018126	7.365921	1
56_64	12.227181	3.3682606	2	Mouse	0.40376446	4.8289423	1	0.25575343	8.036416	1
56_68	9.229243	0.4268433	2	Mouse	8.69865	8.747997	0	21.163515	-0.7544887	8
56_72	0.10953428	5.081829	1	Human	7.6168733	12.276381	0	1.6515372	-0.13937216	2
56_74	1.976146	5.941921	1	Human	8.519517	10.022265	0	4.4199147	2.5507472	6
56_79	11.073356	8.260409	2	Mouse	12.80847	5.590076	0	-3.0547874	6.0378804	1
56_97	12.628113	3.774955	2	Mouse	0.57858646	4.105248	1	5.1751657	7.5534086	3
56_99	0.4270375	1.9925675	1	Human	0.68029326	4.7177067	1	2.9480553	4.843013	7
57_8	0.711108	-0.9785965	0	Human	9.587371	6.268904	0	2.4192133	-2.7721882	2
57_10	9.427893	0.3291268	2	Mouse	6.667459	5.539144	0	0.5607095	5.5822268	1
57_17	4.7857933	8.551443	1	Human	8.197747	7.389141	0	6.0760174	0.27479625	0
57_18	6.007906	4.1262264	0	Human	8.304044	7.3666306	0	7.041408	-0.66059214	0
57_29	12.213077	1.9907261	2	Mouse	12.506448	5.2075043	0	-2.2683475	3.35494	0
57_30	3.6712415	8.506157	1	Human	10.071228	5.266292	0	7.166488	-0.23004039	0
57_74	-1.7353015	3.7406964	1	Human	7.7189245	12.808111	0	5.9051714	-2.1879325	0
57_82	3.772335	6.617838	1	Human	10.361762	10.631775	0	3.0825512	1.6754085	5
57_86	13.601585	3.6177113	2	Mouse	9.723581	9.316195	0	-0.8272346	6.953085	1
57_91	4.147557	4.2978096	0	Human	12.738367	9.651992	0	5.5232434	-1.1351655	0
57_94	9.7261915	7.9262443	2	Mouse	7.084543	11.714784	0	-0.41953915	4.60492	1
57_99	3.7638686	4.2763653	0	Human	14.129184	9.003808	0	4.6613727	-0.040240716	0
57_101	4.031851	3.894081	0	Human	7.404617	7.3907204	0	21.831982	-0.44938025	8
57_103	2.8380127	2.968126	0	Human	9.038527	10.529724	0	2.8399134	1.8119882	5
57_112	5.8793516	3.084958	0	Human	13.351209	9.496402	0	0.84691656	-2.7888792	2
